Actual,Predicted_Lasso,Predicted_LinearRegression,Error_Lasso,Error_LR,Revenue_Per_Minute,Profit_Per_Minute,Cost_Per_Transaction
390.6687658288554,390.6869247938904,390.66876582885516,-0.018158965035013352,2.2737367544323206e-13,207.98193288730428,205.17136622666507,5.279307646335884
212.16652497375452,212.1557651635129,212.1665249737544,0.010759810241609102,1.1368683772161603e-13,113.1554799860024,108.44066831991897,8.840271873906438
235.65813370551408,235.65343464680555,235.6581337055139,0.004699058708524717,1.7053025658242404e-13,174.02446796714887,170.39895821783327,4.90954445219821
406.5574980533908,406.5878411225848,406.55749805339053,-0.030343069193975225,2.8421709430404007e-13,140.53839438882648,138.02878020331173,7.259955322381979
182.4744270596517,182.48052861248587,182.47442705965162,-0.006101552834167023,8.526512829121202e-14,437.93862494316403,431.8561440411757,2.5343670424951625
652.617297300081,652.6161312881769,652.6172973000805,0.0011660119040470818,4.547473508864641e-13,400.6574546715687,396.52696544815046,6.728013374227639
403.22709836941993,403.23741429344483,403.22709836941965,-0.01031592402489423,2.8421709430404007e-13,193.79907053413982,190.67327907391174,6.5036628769261275
537.7848594528473,537.7791428983912,537.7848594528468,0.005716554456057565,4.547473508864641e-13,233.99799228100989,229.89276434625532,9.434822095663987
286.13145256368455,286.1269583808629,286.1314525636843,0.004494182821645154,2.2737367544323206e-13,88.31217671718659,84.77968964849913,11.445258102547381
485.0546633356366,485.069401300978,485.0546633356362,-0.014737965341396375,3.979039320256561e-13,237.7718937919787,234.6016018747523,6.467395511141821
171.0859835160851,171.07897876575174,171.085983516085,0.0070047503333512395,8.526512829121202e-14,139.00736160681913,135.44307028356735,4.386820090156028
485.8784537318511,485.8632314406607,485.87845373185075,0.015222291190411852,3.410605131648481e-13,161.9594845772837,157.33207073221845,13.882241535195746
294.7328864777875,294.73013339371704,294.73288647778725,0.0027530840704343973,2.2737367544323206e-13,260.28358805830584,256.4558882339189,4.33430715408511
392.83872040801793,392.83698408800234,392.8387204080177,0.0017363200155955383,2.2737367544323206e-13,414.42326548538153,410.1063564699088,4.0920700042501865
456.1809467866996,456.16317777710907,456.18094678669934,0.017769009590551832,2.8421709430404007e-13,135.88368627688925,131.03069748128607,16.29217667095356
502.5293207873477,502.508336415214,502.5293207873474,0.020984372133682427,2.8421709430404007e-13,124.38844573944249,119.4129079098648,20.10117283149391
244.21766165291973,244.22245312841574,244.21766165291953,-0.0047914754960061146,1.9895196601282805e-13,76.8325227672107,74.08850409695317,8.722059344747134
634.7265312250814,634.7312813527194,634.7265312250811,-0.00475012763797622,3.410605131648481e-13,272.5590398790055,268.8253544012109,8.694883989384676
345.40676830595487,345.40212621484176,345.40676830595464,0.004642091113112201,2.2737367544323206e-13,135.159170206678,131.40474881204804,9.594632452943191
151.15212964816465,151.14616365812353,151.15212964816456,0.005965990041119085,8.526512829121202e-14,188.1004280066049,184.74149179220123,2.6991451722886546
530.7599938912294,530.7577046247126,530.759993891229,0.002289266516868338,4.547473508864641e-13,411.86975525959406,407.6236753084642,5.471752514342572
482.85016419959805,482.8726208759945,482.85016419959777,-0.022456676396473085,2.8421709430404007e-13,183.2503635215342,180.34162759262097,7.664288320628541
355.9595074862448,355.9688591100926,355.9595074862446,-0.009351623847805968,1.7053025658242404e-13,239.35208262006114,236.2834661762142,4.563583429310831
303.9609626071891,303.95995962626245,303.9609626071889,0.0010029809266711709,2.2737367544323206e-13,96.86668039130201,93.52645003298126,10.481412503696177
514.8771742414517,514.8926732266149,514.8771742414513,-0.015498985163162615,4.547473508864641e-13,233.45362558773894,230.25563071667403,7.053111975910298
361.13235495172165,361.13380097849733,361.1323549517215,-0.0014460267756817302,1.7053025658242404e-13,353.60876422356074,349.84696885948034,3.8418335633161877
80.26246462184758,80.25188880844435,80.26246462184749,0.010575813403235657,9.947598300641403e-14,135.4429090493678,132.93470702993508,1.486341937441622
420.6239113101238,420.62919018584483,420.62391131012356,-0.005278875721046461,2.2737367544323206e-13,229.12034193315688,225.7006353371396,6.277968825524236
520.8926706123274,520.8769933476993,520.892670612327,0.015677264628038756,3.410605131648481e-13,102.39770447934642,97.94563037154875,22.647507417927276
183.07579104191225,183.07198579561538,183.07579104191217,0.00380524629687784,8.526512829121202e-14,241.79821458365768,238.3439543753197,2.6153684434558895
190.13746358777752,190.1345205033478,190.13746358777735,0.0029430844297166914,1.7053025658242404e-13,58.50383495008539,55.57864320258113,9.506873179388876
522.3021028701461,522.295866867297,522.3021028701457,0.006236002849050237,3.410605131648481e-13,443.02410511307033,438.36069348030117,5.497916872317327
410.6863449474928,410.68183039059005,410.68634494749244,0.004514556902734057,3.410605131648481e-13,166.59917766737914,162.7247781867424,9.55084523133704
584.9958711291002,584.9987429246252,584.9958711290999,-0.0028717955249248917,3.410605131648481e-13,378.2973299968182,374.39735752262413,6.030885269372168
301.62262644973293,301.61201246491936,301.6226264497327,0.010613984813574007,2.2737367544323206e-13,141.94005950575666,137.5044326462018,9.425707076554154
413.5870840445325,413.59759050795634,413.5870840445323,-0.010506463423837431,2.2737367544323206e-13,306.95916393930145,303.7280148452035,4.353548253100342
273.11810461931896,273.1204641335834,273.1181046193188,-0.0023595142644694533,1.7053025658242404e-13,144.23090918098865,141.16216643245698,5.811023502538701
247.1745626508575,247.18194627281162,247.17456265085727,-0.007383621954119235,2.2737367544323206e-13,65.73791559863231,63.10839897468702,9.8869825060343
213.4432507972432,213.44092320014693,213.44325079724305,0.0023275970962686188,1.4210854715202004e-13,114.45507651446374,111.36169606812688,5.7687365080336
295.79438015283176,295.7996427361409,295.79438015283154,-0.005262583309161073,2.2737367544323206e-13,178.08029009201096,175.06198009045147,5.013464070386979
145.0698091748401,145.06498395327586,145.06980917484003,0.004825221564232152,5.684341886080802e-14,210.10110294287185,205.09869572994631,3.454043075591431
297.0186264188845,297.0155735776189,297.0186264188843,0.00305284126557126,1.7053025658242404e-13,194.3455209901343,190.67862436767894,5.604125026771405
666.6870291344428,666.6848656676226,666.6870291344424,0.0021634668202068497,4.547473508864641e-13,321.14802013183527,317.08285532003987,8.439076318157504
449.5456339145253,449.5333480082659,449.545633914525,0.012285906259421608,2.8421709430404007e-13,291.4636527577691,286.52359084662055,7.619417523975005
624.9860100296204,624.9749828866269,624.98601002962,0.011027142993498273,3.410605131648481e-13,170.06422041622324,165.81261490581767,15.62465025074051
96.03520851587072,96.02858388978268,96.03520851587064,0.006624626088040486,8.526512829121202e-14,260.6669945430777,257.23716566751085,1.2636211646825095
637.7593915947267,637.759869409363,637.7593915947264,-0.0004778146362696134,3.410605131648481e-13,154.72269263540707,150.94896842478738,15.555107112066505
295.5887110300315,295.58599899672885,295.5887110300314,0.002712033302657346,1.1368683772161603e-13,383.3416096170721,378.72303600722785,3.5613097714461626
353.33854512223814,353.3367342774412,353.3385451222379,0.0018108447969211738,2.2737367544323206e-13,158.64179576916814,155.03630041077795,8.030421480050867
62.25429041832141,62.253782386600356,62.25429041832138,0.0005080317210541807,2.842170943040401e-14,377.6760285378166,373.52574250992853,0.6841130815200155
266.0685899337195,266.0632575802191,266.06858993371935,0.00533235350042105,1.7053025658242404e-13,214.44334114060976,210.4721681565244,4.9271961098836945
340.1282671016029,340.12774624210766,340.12826710160266,0.0005208594952250678,2.2737367544323206e-13,211.23755535783758,207.65725780939968,5.764885883078015
443.258155352454,443.2659680286755,443.2581553524537,-0.007812676221476522,3.410605131648481e-13,241.77717564679313,238.41915931836544,6.156363268784084
265.05527443495566,265.0622171811613,265.0552744349555,-0.006942746205652384,1.7053025658242404e-13,129.76664477544705,127.00565233341626,5.6394739241479925
221.4343854791753,221.4274888871743,221.43438547917512,0.00689659200099868,1.7053025658242404e-13,118.09833892222682,114.40776583090724,6.919824546224228
393.2308288248255,393.23173858925156,393.23082882482527,-0.0009097644260691595,2.2737367544323206e-13,157.99452943854595,154.48353989546717,8.7384628627739
151.58040412487964,151.57606023993924,151.58040412487955,0.004343884940396947,8.526512829121202e-14,272.84472742478334,269.05521732166136,2.1052833906233284
313.9950046053331,313.9898351731391,313.99500460533295,0.005169432194009005,1.7053025658242404e-13,225.4323109987007,221.40673401658103,5.607053653666663
366.1515260551269,366.141238911987,366.1515260551267,0.010287143139919408,2.2737367544323206e-13,187.54102554043084,183.07576302756343,8.717893477503022
425.97356882411634,425.9648505836848,425.97356882411606,0.008718240431562663,2.8421709430404007e-13,226.0267916209597,221.68012255132587,8.191799400463776
359.0531279855558,359.07761485166185,359.05312798555565,-0.024486866106030902,1.7053025658242404e-13,203.37974382398616,200.86888278912213,4.432754666488344
260.34417984860374,260.3420499477832,260.34417984860363,0.002129900820534658,1.1368683772161603e-13,385.5096509296632,380.50303208642083,3.3810932447870616
320.30170917475425,320.2960525330765,320.3017091747541,0.005656641677774132,1.7053025658242404e-13,100.55983892695774,96.83540044818155,11.863026265731639
454.49212153190336,454.5031345658134,454.4921215319031,-0.011013033910046488,2.8421709430404007e-13,240.2315499525775,236.98517765592104,6.141785426106802
45.11502370436019,45.100236695459415,45.11502370436018,0.014787008900775334,7.105427357601002e-15,230.58789893339656,228.08150872759876,0.4903806924386977
223.6621142931812,223.6601615213567,223.66211429318108,0.001952771824477395,1.1368683772161603e-13,358.7913083453115,354.13168096420355,2.904702783028327
173.1577542620492,173.15316254957017,173.1577542620491,0.004591712479026455,8.526512829121202e-14,253.96470625100548,250.11675615629326,2.6236023373037756
592.240499627505,592.2495844840797,592.2404996275045,-0.009084856574759215,4.547473508864641e-13,273.068972882143,269.5226225849723,7.691435060097467
379.3078104185831,379.3102597974684,379.30781041858285,-0.0024493788853305887,2.2737367544323206e-13,117.48472004115405,114.12801375426393,10.837366011959517
360.7111703191874,360.7016634898299,360.71117031918715,0.00950682935746272,2.2737367544323206e-13,216.42670219151242,211.91781256252256,7.514816048316404
203.49261837786293,203.48865227101462,203.4926183778628,0.003966106848309892,1.1368683772161603e-13,214.01809863878685,210.5096052184789,3.3359445635715232
553.5451307734787,553.5370750004978,553.5451307734784,0.008055772980924303,3.410605131648481e-13,311.91828797553165,307.52507265193265,7.796410292584207
283.46644254307614,283.4728973130325,283.466442543076,-0.006454769956349082,1.1368683772161603e-13,283.46644254307614,280.48258525314907,2.9838572899271174
435.14534513079855,435.14177679982356,435.1453451307982,0.003568330974985656,3.410605131648481e-13,314.96234504705416,310.8181036648561,5.725596646457876
685.7681264991488,685.752310541648,685.7681264991484,0.01581595750087672,4.547473508864641e-13,140.67038492290231,136.27443539406164,21.4302539530984
630.8608868741742,630.854248407573,630.8608868741737,0.006638466601202708,4.547473508864641e-13,200.72846400541906,196.63196474000233,12.874711977023964
546.1568747653598,546.1515516027899,546.1568747653594,0.005323162569879969,4.547473508864641e-13,150.3910234861136,146.43336497332112,14.372549335930522
115.35700254441711,115.35091976867793,115.35700254441706,0.006082775739187696,5.684341886080802e-14,235.84098297969723,233.27749403426574,1.2538804624393165
404.0498951423794,404.07373307174674,404.04989514237906,-0.023837929367346078,3.410605131648481e-13,106.32891977431036,103.6706967799526,10.101247378559485
156.03832988580584,156.0323490698893,156.03832988580567,0.005980815916529991,1.7053025658242404e-13,190.7135143048738,187.24599586296702,2.837060543378288
501.26295506529306,501.2619425559924,501.2629550652928,0.0010125093006649877,2.8421709430404007e-13,221.93321674646563,218.10678197497487,8.642464742505053
562.4369764527329,562.4373235086925,562.4369764527326,-0.0003470559596507883,3.410605131648481e-13,125.80827104863762,122.10802778250122,16.542264013315673
216.8024750869831,216.7987151131024,216.80247508698292,0.0037599738807045924,1.7053025658242404e-13,286.3428916243173,282.252278886827,3.09717821552833
120.09069016935676,120.10502315087365,120.09069016935675,-0.014332981516886889,1.4210854715202004e-14,382.78907491482465,375.28340677923984,2.3547194150854267
221.1576532597614,221.15615180202923,221.15765325976128,0.0015014577321608158,1.1368683772161603e-13,324.3645581143167,320.67859722665406,2.5131551506791068
492.7012709061221,492.69205519471603,492.70127090612175,0.009215711406056926,3.410605131648481e-13,101.79778324506654,97.72587191526388,19.708050836244883
754.2344800100251,754.2146215550545,754.2344800100245,0.0198584549706311,5.684341886080801e-13,154.48176096590876,149.9381797610291,22.183367059118385
211.52772882563164,211.52013257400665,211.52772882563158,0.007596251624988781,5.684341886080802e-14,201.45497983393489,196.41860533808654,5.288193220640791
460.75927538572495,460.7803770777612,460.7592753857246,-0.021101692036268105,3.410605131648481e-13,74.40833018651459,71.54647133318711,17.72151059175865
164.10747354764283,164.10385071386168,164.1074735476427,0.0036228337811508027,1.1368683772161603e-13,282.82351824168234,279.3318698683282,2.026018191946208
213.6962129956236,213.69622274991912,213.69621299562343,-9.75429551886009e-06,1.7053025658242404e-13,397.5743497592997,392.6046703873085,2.671202662445295
732.9893961300692,732.9800889565903,732.9893961300686,0.009307173478873665,5.684341886080801e-13,274.33521258669253,270.0487248900255,11.45295931453233
350.6012026111729,350.62204409362573,350.60120261117265,-0.02084148245285178,2.2737367544323206e-13,116.00775086399102,113.42980084479122,7.791137835803842
192.8798062051633,192.8773078234697,192.87980620516322,0.002498381693612828,8.526512829121202e-14,305.69629662705125,302.05705500053875,2.296188169109087
294.11580585015537,294.11734444994397,294.11580585015514,-0.0015385997886028235,2.2737367544323206e-13,107.52620859037937,104.36367304360351,8.650464877945746
82.52418774801069,82.53773741877039,82.52418774801065,-0.013549670759701371,4.263256414560601e-14,425.31696762436275,418.9689531822081,1.2317042947464283
386.169069413996,386.18071843849776,386.16906941399577,-0.011649024501764416,2.2737367544323206e-13,287.309787644013,284.22043508870104,4.152355585096731
310.9003272621974,310.90322228981455,310.9003272621972,-0.0028950276171713085,1.7053025658242404e-13,349.32621040696336,345.8329483028937,3.109003272621974
373.96284065200393,373.9701508963722,373.96284065200365,-0.007310244368284202,2.8421709430404007e-13,109.07249519016781,105.95613818473446,10.684652590057254
221.55110013131716,221.54895248526805,221.55110013131699,0.002147646049110108,1.7053025658242404e-13,112.33576908066784,109.2153310506493,6.154197225869921
531.1127009643968,531.1019072605267,531.1127009643965,0.01079370387014933,3.410605131648481e-13,117.09571359844969,112.91372382707648,18.96831074872846
324.9426389036563,324.9484724280063,324.9426389036561,-0.005833524350009611,2.2737367544323206e-13,63.183290897933176,60.17456275993636,15.473458995412205
493.4068923175674,493.4229539884672,493.4068923175671,-0.01606167089983046,2.8421709430404007e-13,79.68061615066306,76.61597706794525,18.977188166060284
778.6333560141928,778.6244722619144,778.6333560141923,0.008883752278393331,5.684341886080801e-13,434.06572145618793,429.5908171112788,8.027148000146317
720.1572085631501,720.1445175079722,720.1572085631497,0.012691055177924682,4.547473508864641e-13,109.49758726691172,105.28614160279973,27.698354175505774
38.23523523879646,38.23143746917642,38.235235238796456,0.003797769620042857,7.105427357601002e-15,347.9406406730478,344.11711714916817,0.42016742020655456
573.5891064527985,573.5845258294393,573.5891064527982,0.004580623359288438,3.410605131648481e-13,266.3092279959422,262.2121629498508,8.824447791581516
682.016246966075,682.0083689037174,682.0162469660745,0.00787806235757671,4.547473508864641e-13,389.72356969489994,385.29489276654886,7.750184624614488
516.4367273015673,516.4452131543544,516.4367273015671,-0.008485852787089243,2.2737367544323206e-13,286.1338624238413,282.6444250772091,6.298008869531309
492.5196024192815,492.51543184549763,492.51960241928117,0.004170573783881082,3.410605131648481e-13,264.57664592771323,260.5062359903638,7.577224652604331
49.234784001519046,49.22977310167002,49.23478400151904,0.005010899849025918,7.105427357601002e-15,183.51146764202554,179.035578187342,1.2008483902809524
506.6928860981053,506.70498087668085,506.69288609810496,-0.012094778575544751,3.410605131648481e-13,283.3479955153878,280.01448968579507,5.961092777624768
304.3133394836575,304.31377207278086,304.3133394836573,-0.0004325891233634138,2.2737367544323206e-13,114.52652561212916,111.25433916606833,8.694666842390214
111.179341237614,111.1825009561196,111.17934123761397,-0.00315971850560004,2.842170943040401e-14,401.2124053357375,396.37852093410214,1.3395101353929397
163.21458328772866,163.21392512520072,163.2145832877286,0.0006581625279409309,5.684341886080802e-14,380.83402767136687,376.6490383562969,1.7935668493156995
402.856989480614,402.86823240658805,402.8569894806137,-0.011242925974045193,2.8421709430404007e-13,134.28566316020468,131.23371627020003,9.155840670013955
289.2351908680133,289.23936560409777,289.23519086801315,-0.0041747360844510695,1.7053025658242404e-13,308.51753692588085,305.30381258290294,3.0128665715418053
150.53929481479082,150.54840976062334,150.5392948147907,-0.009114945832521926,1.1368683772161603e-13,463.6610280295557,457.6394562369641,1.9550557768154653
194.93555934032696,194.93492601453116,194.93555934032685,0.00063332579580333,1.1368683772161603e-13,385.6333891297773,381.3956595789006,2.1421490037398567
674.6485035775572,674.6451201531207,674.6485035775568,0.0033834244364925325,4.547473508864641e-13,392.1394427044551,387.9228895570954,7.254284984704916
551.5572340398235,551.5586054690366,551.557234039823,-0.0013714292131226102,4.547473508864641e-13,150.75897730421843,147.08192907728625,13.452615464385937
132.2147645898824,132.21051209925648,132.2147645898823,0.00425249062593025,1.1368683772161603e-13,155.09808923043897,152.55549760371048,2.167455157211187
70.11182411078714,70.10238745421127,70.11182411078715,0.009436656575871893,-1.4210854715202004e-14,253.01223483457966,249.9638946558498,0.8447207724191221
346.2847096470098,346.2827332300562,346.2847096470096,0.001976416953596072,1.7053025658242404e-13,219.68599859326426,215.9625070916835,5.869232366898471
102.04473025177862,102.0596386482765,102.04473025177859,-0.01490839649788711,2.842170943040401e-14,329.68297465959245,321.8333800248402,2.4296364345661576
494.1401793052489,494.1396071106098,494.1401793052485,0.0005721946391190613,3.979039320256561e-13,320.2028361898013,316.24971475535926,6.100496040805543
183.658314681842,183.6547983948023,183.65831468184192,0.0035162870397016377,8.526512829121202e-14,293.8533034909472,289.77200760912854,2.5508099261366945
436.5576476487414,436.5607660788742,436.5576476487411,-0.0031184301328153197,2.8421709430404007e-13,148.98395911822126,145.5192158829138,10.152503433691662
31.362081322241885,31.350315289095768,31.362081322241885,0.011766033146116683,0.0,232.07940178458995,228.94319365236575,0.4238119097600255
323.4791093139413,323.48930103170795,323.4791093139411,-0.01019171776664507,2.2737367544323206e-13,196.39803065489292,193.50982432173274,4.757045725205019
505.3840569466695,505.3854711773339,505.38405694666915,-0.001414230664408933,3.410605131648481e-13,129.955900357715,126.34601423666736,14.038446026296375
320.8576215627125,320.8569446752446,320.8576215627123,0.000676887467875531,1.7053025658242404e-13,177.86672499672105,174.37914215364808,6.291325912994362
214.5660524456202,214.56150221034275,214.56605244562004,0.004550235277434922,1.4210854715202004e-13,275.87063885865456,271.4917398291521,3.4058103562796855
758.5015334295354,758.4960520516983,758.5015334295349,0.005481377837099899,4.547473508864641e-13,413.72810914338294,409.41844133980607,7.901057639890993
665.7295341217325,665.7351480247294,665.7295341217321,-0.005613902996856268,4.547473508864641e-13,357.59186404253063,353.7876952761207,7.0822290864014095
171.06636292972274,171.06450939470452,171.06636292972263,0.0018535350182276034,1.1368683772161603e-13,333.1292330736706,328.62748668078314,2.3117076071584153
647.3526381087524,647.3523365191129,647.352638108752,0.0003015896395481832,4.547473508864641e-13,368.181812924353,364.1358589361733,7.113765253942335
608.1282399929386,608.1293319680943,608.1282399929382,-0.0010919751557594282,3.410605131648481e-13,265.57499088299215,261.72607797164443,8.81345275352085
246.92292493661097,246.91843347830644,246.9229249366108,0.004491458304528351,1.7053025658242404e-13,187.95625629503223,184.27083950493358,4.841625979149235
430.0665305032927,430.084162712828,430.06653050329237,-0.017632209535292986,3.410605131648481e-13,130.76347211248765,127.85761717665459,9.557034011184282
396.6387527092545,396.65733298889364,396.63875270925433,-0.018580279639138553,1.7053025658242404e-13,260.6483232089387,257.81518926101546,4.311290790317984
436.0114486061054,436.00852744476504,436.01144860610503,0.00292116134033904,3.410605131648481e-13,276.00724728276396,272.0071422496804,6.319006501537759
202.9454568505992,202.93992163721043,202.94545685059902,0.005535213388753846,1.7053025658242404e-13,236.7696996590324,232.54166930797825,3.6240260151892714
731.7816872483901,731.771999800609,731.7816872483895,0.009687447781061564,5.684341886080801e-13,179.809214581033,175.62760493961363,17.018178773218374
216.05054809363543,216.0562161101291,216.05054809363529,-0.005668016493672212,1.4210854715202004e-13,221.1946087625315,218.62257842808344,2.5122156755073886
83.86835620425342,83.89768797019225,83.86835620425344,-0.02933176593883502,-2.842170943040401e-14,511.59697284594586,503.2101372255205,1.3748910853156298
572.2420492964254,572.2385294033445,572.242049296425,0.0035198930809201556,4.547473508864641e-13,197.32484458497427,193.37834769327478,11.444840985928508
118.8070474355678,118.81417151268846,118.80704743556778,-0.007124077120664651,1.4210854715202004e-14,412.9959267998309,407.33844835051815,1.6274938004872301
245.8935711917164,245.89275947218917,245.8935711917163,0.0008117195272347999,1.1368683772161603e-13,259.5543251468118,256.13913665803796,3.235441726206795
387.1117403297744,387.10817080169704,387.1117403297742,0.0035695280773779814,2.2737367544323206e-13,387.1117403297744,382.66218009609884,4.449560233675568
507.9505746530285,507.9526091284264,507.9505746530282,-0.002034475397863389,3.410605131648481e-13,193.6789960907231,190.02467540976608,9.583973106660915
249.302974601016,249.30257528825132,249.3029746010158,0.0003993127646708672,1.9895196601282805e-13,236.00681595562847,232.6827762942816,3.5113095014227604
45.91711193197189,45.90455329721698,45.91711193197186,0.012558634754910258,2.842170943040401e-14,104.95339870165003,101.67360499222346,1.4349097478741215
424.6120578300381,424.60863756550685,424.6120578300378,0.003420264531257544,2.8421709430404007e-13,402.4968464847236,398.0738042156607,4.666066569560859
85.97357530080251,85.96336004428578,85.97357530080241,0.010215256516730165,9.947598300641403e-14,130.34703352057153,127.57369238183597,1.8292250064000535
328.9669925908357,328.96042636012874,328.96699259083545,0.006566230706937404,2.2737367544323206e-13,86.96828539757725,83.18705559768259,14.30291272134068
172.62943414987132,172.62479472177228,172.62943414987123,0.004639428099039833,8.526512829121202e-14,185.65807068948425,182.40091155458103,3.02858656403283
261.9435328532634,261.94502510467606,261.94353285326315,-0.0014922514126851638,2.2737367544323206e-13,147.92105384654874,144.83936522474562,5.457156934442987
199.0416803252397,199.03407799988966,199.04168032523955,0.007602325350035244,1.4210854715202004e-13,78.19494584205846,74.64063012196489,9.047349105692714
232.2834549147445,232.2809012118127,232.28345491474437,0.0025537029318059012,1.4210854715202004e-13,204.95598963065692,201.54005647014597,3.8713909152457417
185.311838106628,185.31674793329853,185.31183810662787,-0.004909826670541406,1.1368683772161603e-13,483.8697995006397,478.7222484421223,1.971402533049234
153.76143970087224,153.76304171980536,153.7614397008722,-0.0016020189331129586,5.684341886080802e-14,275.48924613072944,269.08251947652644,3.5758474349040057
126.4771352873347,126.48265526805298,126.47713528733463,-0.005519980718275974,7.105427357601002e-14,471.8570047258256,466.9924995224666,1.3038879926529352
609.5038276051239,609.5115957015822,609.5038276051234,-0.007768096458335094,4.547473508864641e-13,165.58774507191228,162.06460155974392,12.96816654478987
287.1624375675698,287.1618928388845,287.1624375675696,0.0005447286852700017,1.7053025658242404e-13,128.72798925442783,125.42727158123738,7.363139424809481
406.32480651562713,406.34017617473137,406.32480651562685,-0.015369659104237599,2.8421709430404007e-13,146.16000234375076,143.23680229687577,8.126496130312542
249.03711265544783,249.02893347178212,249.0371126554477,0.008179183665703249,1.4210854715202004e-13,142.89014660558482,138.8075709882824,7.115346075869938
620.9016915662245,620.9074143139655,620.9016915662241,-0.00572274774106063,3.410605131648481e-13,99.34427065059593,95.7962609845032,22.175060413079446
267.0607016773296,267.0533977434134,267.06070167732946,0.007303933916148253,1.1368683772161603e-13,267.0607016773296,261.82421733071527,5.236484346614305
715.7547930992089,715.7471409668638,715.7547930992082,0.007652132345128848,6.821210263296962e-13,224.7137141125423,220.55234903638413,13.25471839072609
430.385487919734,430.41787764355195,430.38548791973375,-0.03238972381797112,2.2737367544323206e-13,164.55915714578063,162.02747780507633,6.621315198765138
604.273047008686,604.2573749695621,604.2730470086856,0.015672039123955983,4.547473508864641e-13,292.5448878375385,287.7490700041363,9.906115524732558
243.5250631593867,243.51763380674691,243.52506315938652,0.0074293526397752885,1.7053025658242404e-13,238.34367883684655,233.1622945143064,5.2940231121605805
176.2144067384048,176.2107028773799,176.2144067384047,0.0037038610248885107,8.526512829121202e-14,285.85892648674553,281.94305078144765,2.413895982717874
471.4796320940979,471.4843656508275,471.4796320940976,-0.004733556729604516,2.8421709430404007e-13,311.90191046224936,308.27514406152557,5.482321303419743
453.3769493913552,453.3848663965219,453.37694939135486,-0.00791700516668925,3.410605131648481e-13,253.75575525635549,250.37234518627073,6.045025991884736
251.1073064574406,251.11622336672247,251.10730645744033,-0.00891690928187927,2.5579538487363607e-13,100.96066960659982,98.37193448848188,6.438648883524118
521.8019208244536,521.8000982092537,521.8019208244534,0.0018226151998987916,2.2737367544323206e-13,123.88103156264009,120.12706090922674,15.812179418922838
